saga_id,order_id,step_number,step_name,command_type,status,started_at,completed_at,duration_ms
order-03d21232,order-03d21232,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:24.936029,2025-09-20 06:58:24.936029,0.0
order-03dc6b1a,order-03dc6b1a,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:56:43.774648,2025-09-20 06:56:43.774648,0.0
order-03de1cd1,order-03de1cd1,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:32.201723,2025-09-20 06:57:32.201723,0.0
order-03deaf81,order-03deaf81,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:54:45.504935,2025-09-20 06:54:45.504935,0.0
order-03e187e8,order-03e187e8,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:03.367758,2025-09-20 06:58:03.367758,0.0
order-03e2d526,order-03e2d526,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:48.908830,2025-09-20 06:57:48.908830,0.0
order-03e7bd01,order-03e7bd01,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:38.630141,2025-09-20 06:57:38.630141,0.0
order-03e98e93,order-03e98e93,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:48.026320,2025-09-20 06:57:48.026320,0.0
order-03efff09,order-03efff09,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:56.049078,2025-09-20 06:57:56.049078,0.0
order-03f0112f,order-03f0112f,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:16.876017,2025-09-20 06:57:16.876017,0.0
order-03f1e5fa,order-03f1e5fa,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:25.169922,2025-09-20 06:58:25.169922,0.0
order-0402be20,order-0402be20,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:57.892047,2025-09-20 06:57:57.892047,0.0
order-04111f90,order-04111f90,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:46.751890,2025-09-20 06:58:46.751890,0.0
order-0416dc81,order-0416dc81,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:54:23.837802,2025-09-20 06:54:23.837802,0.0
order-04181e55,order-04181e55,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:16.956212,2025-09-20 06:58:16.956212,0.0
order-04195f0b,order-04195f0b,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:42.898442,2025-09-20 06:57:42.898442,0.0
order-041aac1e,order-041aac1e,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:55:48.211113,2025-09-20 06:55:48.211113,0.0
order-0425859f,order-0425859f,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:55:45.073573,2025-09-20 06:55:45.073573,0.0
order-042e8d1c,order-042e8d1c,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:34.286356,2025-09-20 06:58:34.286356,0.0
order-04344523,order-04344523,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:07.391536,2025-09-20 06:58:07.391536,0.0
order-0438315d,order-0438315d,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:54:26.184932,2025-09-20 06:54:26.184932,0.0
order-0441ade8,order-0441ade8,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:40.778587,2025-09-20 06:58:40.778587,0.0
order-044709ee,order-044709ee,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:52.420302,2025-09-20 06:58:52.420302,0.0
order-0447d142,order-0447d142,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:16.530461,2025-09-20 06:58:16.530461,0.0
order-04541f2f,order-04541f2f,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:10.685700,2025-09-20 06:57:10.685700,0.0
order-0454c46e,order-0454c46e,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:31.427812,2025-09-20 06:58:31.427812,0.0
order-0463f997,order-0463f997,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:05.595309,2025-09-20 06:58:05.595309,0.0
order-046dc082,order-046dc082,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:48.670069,2025-09-20 06:57:48.670069,0.0
order-04725b62,order-04725b62,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:20.679715,2025-09-20 06:58:20.679715,0.0
order-04731627,order-04731627,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:56:42.389266,2025-09-20 06:56:42.389266,0.0
order-04776e4d,order-04776e4d,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:35.985906,2025-09-20 06:57:35.985906,0.0
order-048116c1,order-048116c1,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:55:46.220484,2025-09-20 06:55:46.220484,0.0
order-04819632,order-04819632,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:22.576594,2025-09-20 06:58:22.576594,0.0
order-0483b976,order-0483b976,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:11.033264,2025-09-20 06:57:11.033264,0.0
order-04855a33,order-04855a33,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:55.369930,2025-09-20 06:57:55.369930,0.0
order-04856275,order-04856275,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:55:37.307614,2025-09-20 06:55:37.307614,0.0
order-0488475f,order-0488475f,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:54:30.074135,2025-09-20 06:54:30.074135,0.0
order-0488ba31,order-0488ba31,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:56:39.113148,2025-09-20 06:56:39.113148,0.0
order-0493b265,order-0493b265,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:50.516404,2025-09-20 06:57:50.516404,0.0
order-04954a69,order-04954a69,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:46.929780,2025-09-20 06:58:46.929780,0.0
order-0495c4ca,order-0495c4ca,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:56:18.673827,2025-09-20 06:56:18.673827,0.0
order-049aaa84,order-049aaa84,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:43.050156,2025-09-20 06:57:43.050156,0.0
order-04ac626b,order-04ac626b,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:54:52.407815,2025-09-20 06:54:52.407815,0.0
order-04b172b0,order-04b172b0,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:52.857762,2025-09-20 06:57:52.857762,0.0
order-04b4b1d4,order-04b4b1d4,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:56.874474,2025-09-20 06:58:56.874474,0.0
order-04be68fe,order-04be68fe,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:29.984564,2025-09-20 06:58:29.984564,0.0
order-04c40084,order-04c40084,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:23.320706,2025-09-20 06:58:23.320706,0.0
order-04c5380f,order-04c5380f,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:39.915620,2025-09-20 06:58:39.915620,0.0
order-04c53e0d,order-04c53e0d,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:00.600892,2025-09-20 06:58:00.600892,0.0
order-04c92246,order-04c92246,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:37.352893,2025-09-20 06:58:37.352893,0.0
order-04c9352e,order-04c9352e,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:56:08.735876,2025-09-20 06:56:08.735876,0.0
order-04da0569,order-04da0569,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:44.011579,2025-09-20 06:58:44.011579,0.0
order-04dddaa4,order-04dddaa4,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:55:00.584827,2025-09-20 06:55:00.584827,0.0
order-04de0658,order-04de0658,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:41.900444,2025-09-20 06:58:41.900444,0.0
order-04e21f1d,order-04e21f1d,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:11.592158,2025-09-20 06:58:11.592158,0.0
order-04e27564,order-04e27564,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:55:48.768650,2025-09-20 06:55:48.768650,0.0
order-04e9da79,order-04e9da79,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:26.177257,2025-09-20 06:58:26.177257,0.0
order-04ec5f2e,order-04ec5f2e,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:04.259042,2025-09-20 06:58:04.259042,0.0
order-04f0241a,order-04f0241a,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:55:56.892607,2025-09-20 06:55:56.892607,0.0
order-04f7291d,order-04f7291d,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:56:47.267372,2025-09-20 06:56:47.267372,0.0
order-04f7e393,order-04f7e393,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:04.780142,2025-09-20 06:58:04.780142,0.0
order-04f91aed,order-04f91aed,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:54:14.005834,2025-09-20 06:54:14.005834,0.0
order-04fd14f3,order-04fd14f3,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:47.019509,2025-09-20 06:57:47.019509,0.0
order-05079ad0,order-05079ad0,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:36.223407,2025-09-20 06:57:36.223407,0.0
order-050dabed,order-050dabed,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:58.706961,2025-09-20 06:58:58.706961,0.0
order-051332db,order-051332db,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:56:52.461374,2025-09-20 06:56:52.461374,0.0
order-05152f4c,order-05152f4c,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:41.505076,2025-09-20 06:58:41.505076,0.0
order-051d456b,order-051d456b,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:10.428333,2025-09-20 06:58:10.428333,0.0
order-05211d24,order-05211d24,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:56:29.316380,2025-09-20 06:56:29.316380,0.0
order-0525ce48,order-0525ce48,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:01.708128,2025-09-20 06:58:01.708128,0.0
order-05315779,order-05315779,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:54:31.904945,2025-09-20 06:54:31.904945,0.0
order-05342cea,order-05342cea,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:28.627788,2025-09-20 06:58:28.627788,0.0
order-05384c55,order-05384c55,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:55:44.219401,2025-09-20 06:55:44.219401,0.0
order-054e7900,order-054e7900,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:55:26.734709,2025-09-20 06:55:26.734709,0.0
order-05535091,order-05535091,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:48.210442,2025-09-20 06:58:48.210442,0.0
order-0559965d,order-0559965d,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:56:17.365159,2025-09-20 06:56:17.365159,0.0
order-057877d0,order-057877d0,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:55:59.035617,2025-09-20 06:55:59.035617,0.0
order-0578baef,order-0578baef,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:48.682172,2025-09-20 06:58:48.682172,0.0
order-057920d9,order-057920d9,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:55:19.667308,2025-09-20 06:55:19.667308,0.0
order-05851ac7,order-05851ac7,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:39.204588,2025-09-20 06:58:39.204588,0.0
order-05883d01,order-05883d01,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:52.840510,2025-09-20 06:58:52.840510,0.0
order-05885690,order-05885690,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:56:49.012617,2025-09-20 06:56:49.012617,0.0
order-058a19e3,order-058a19e3,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:12.480415,2025-09-20 06:57:12.480415,0.0
order-05959de7,order-05959de7,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:56:00.807708,2025-09-20 06:56:00.807708,0.0
order-05b0212e,order-05b0212e,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:25.552939,2025-09-20 06:58:25.552939,0.0
order-05b6fcd4,order-05b6fcd4,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:56:03.573462,2025-09-20 06:56:03.573462,0.0
order-05b911dc,order-05b911dc,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:20.186572,2025-09-20 06:58:20.186572,0.0
order-05be5bcc,order-05be5bcc,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:56:12.090398,2025-09-20 06:56:12.090398,0.0
order-05c4e1ab,order-05c4e1ab,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:55:23.164524,2025-09-20 06:55:23.164524,0.0
order-05c92e38,order-05c92e38,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:57.406504,2025-09-20 06:58:57.406504,0.0
order-05cf4ab6,order-05cf4ab6,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:46.429987,2025-09-20 06:58:46.429987,0.0
order-05cfe7ff,order-05cfe7ff,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:54:01.638873,2025-09-20 06:54:01.638873,0.0
order-05d86e2c,order-05d86e2c,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:56:10.640745,2025-09-20 06:56:10.640745,0.0
order-05db9a2c,order-05db9a2c,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:54:20.784924,2025-09-20 06:54:20.784924,0.0
order-05dca3e4,order-05dca3e4,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:10.858218,2025-09-20 06:58:10.858218,0.0
order-05e53c37,order-05e53c37,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:54:44.339503,2025-09-20 06:54:44.339503,0.0
order-05e859c7,order-05e859c7,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:53.146689,2025-09-20 06:58:53.146689,0.0
order-05ecc65a,order-05ecc65a,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:56:23.359889,2025-09-20 06:56:23.359889,0.0
order-05f6507b,order-05f6507b,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:56:11.231738,2025-09-20 06:56:11.231738,0.0
order-05ffbfea,order-05ffbfea,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:55:46.393796,2025-09-20 06:55:46.393796,0.0
order-06025fb5,order-06025fb5,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:55:43.828879,2025-09-20 06:55:43.828879,0.0
order-060956ce,order-060956ce,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:55:54.644200,2025-09-20 06:55:54.644200,0.0
order-060a5d36,order-060a5d36,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:51.972519,2025-09-20 06:57:51.972519,0.0
order-060d6506,order-060d6506,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:32.574391,2025-09-20 06:57:32.574391,0.0
order-060ee1f7,order-060ee1f7,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:10.017726,2025-09-20 06:57:10.017726,0.0
order-06135fbd,order-06135fbd,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:55:25.976667,2025-09-20 06:55:25.976667,0.0
order-0619efe3,order-0619efe3,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:13.394965,2025-09-20 06:58:13.394965,0.0
order-0622442d,order-0622442d,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:53:43.195810,2025-09-20 06:53:43.195810,0.0
order-0624346a,order-0624346a,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:48.424818,2025-09-20 06:57:48.424818,0.0
order-0628dfea,order-0628dfea,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:58.556904,2025-09-20 06:58:58.556904,0.0
order-062c62ce,order-062c62ce,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:32.166112,2025-09-20 06:57:32.166112,0.0
order-0632ca4e,order-0632ca4e,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:27.788972,2025-09-20 06:58:27.788972,0.0
order-06351989,order-06351989,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:55:27.842880,2025-09-20 06:55:27.842880,0.0
order-06365f04,order-06365f04,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:56:12.994569,2025-09-20 06:56:12.994569,0.0
order-06394b39,order-06394b39,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:11.516904,2025-09-20 06:57:11.516904,0.0
order-063e71d8,order-063e71d8,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:56:26.438187,2025-09-20 06:56:26.438187,0.0
order-06422d41,order-06422d41,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:55:52.341002,2025-09-20 06:55:52.341002,0.0
order-06440f22,order-06440f22,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:54.968012,2025-09-20 06:57:54.968012,0.0
order-06589679,order-06589679,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:37.270073,2025-09-20 06:58:37.270073,0.0
order-0661b175,order-0661b175,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:55:37.808086,2025-09-20 06:55:37.808086,0.0
order-066980d3,order-066980d3,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:01.677862,2025-09-20 06:57:01.677862,0.0
order-066f4441,order-066f4441,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:51.795938,2025-09-20 06:58:51.795938,0.0
order-0670f098,order-0670f098,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:56:53.943075,2025-09-20 06:56:53.943075,0.0
order-067341be,order-067341be,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:56:47.840033,2025-09-20 06:56:47.840033,0.0
order-06783e8f,order-06783e8f,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:02.168424,2025-09-20 06:57:02.168424,0.0
order-06789e00,order-06789e00,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:37.611754,2025-09-20 06:58:37.611754,0.0
order-06823186,order-06823186,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:54:46.321288,2025-09-20 06:54:46.321288,0.0
order-068aaa47,order-068aaa47,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:54:00.547315,2025-09-20 06:54:00.547315,0.0
order-068f26ef,order-068f26ef,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:01.729917,2025-09-20 06:57:01.729917,0.0
order-0690274c,order-0690274c,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:49.313267,2025-09-20 06:57:49.313267,0.0
order-0692d7fd,order-0692d7fd,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:01.493841,2025-09-20 06:58:01.493841,0.0
order-06a302b2,order-06a302b2,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:55:02.944254,2025-09-20 06:55:02.944254,0.0
order-06a44920,order-06a44920,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:11.983924,2025-09-20 06:57:11.983924,0.0
order-06a51a47,order-06a51a47,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:39.835126,2025-09-20 06:57:39.835126,0.0
order-06adebea,order-06adebea,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:55:42.060292,2025-09-20 06:55:42.060292,0.0
order-06af9ebe,order-06af9ebe,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:35.651673,2025-09-20 06:58:35.651673,0.0
order-06b01582,order-06b01582,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:56:24.572443,2025-09-20 06:56:24.572443,0.0
order-06b25628,order-06b25628,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:01.851117,2025-09-20 06:57:01.851117,0.0
order-06b3c106,order-06b3c106,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:52.692005,2025-09-20 06:58:52.692005,0.0
order-06b579a1,order-06b579a1,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:56:11.588227,2025-09-20 06:56:11.588227,0.0
order-06b7dbd9,order-06b7dbd9,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:56:24.641577,2025-09-20 06:56:24.641577,0.0
order-06c158b1,order-06c158b1,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:55:34.152859,2025-09-20 06:55:34.152859,0.0
order-06c31f46,order-06c31f46,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:55:39.338034,2025-09-20 06:55:39.338034,0.0
order-06ce6169,order-06ce6169,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:54:20.957691,2025-09-20 06:54:20.957691,0.0
order-06d226c1,order-06d226c1,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:07.144301,2025-09-20 06:58:07.144301,0.0
order-06d5d22a,order-06d5d22a,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:31.956047,2025-09-20 06:58:31.956047,0.0
order-06d7222a,order-06d7222a,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:53:45.311979,2025-09-20 06:53:45.311979,0.0
order-06dbf7ca,order-06dbf7ca,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:30.799438,2025-09-20 06:58:30.799438,0.0
order-06ddbe26,order-06ddbe26,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:53.936973,2025-09-20 06:58:53.936973,0.0
order-06ec02c6,order-06ec02c6,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:55:40.793254,2025-09-20 06:55:40.793254,0.0
order-070283d0,order-070283d0,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:47.727637,2025-09-20 06:57:47.727637,0.0
order-0704f76a,order-0704f76a,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:37.853783,2025-09-20 06:58:37.853783,0.0
